subject_id,session_id,segment_idx,timestamp,alpha_power,beta_power,theta_power,gamma_power,disengaged
S036,UFY3IPTE,62,2025-04-05 12:10:20,1.1994,1.1589,1.7193,0.6126,1
S036,UFY3IPTE,63,2025-04-05 12:10:30,1.1781,1.702,1.2471,0.8801,1
S036,UFY3IPTE,64,2025-04-05 12:10:40,1.0808,1.4584,1.314,0.6616,1
S036,UFY3IPTE,65,2025-04-05 12:10:50,0.8367,0.7063,1.5728,0.6975,1
S036,UFY3IPTE,66,2025-04-05 12:11:00,0.9935,1.1462,1.4161,1.0619,1
S036,UFY3IPTE,67,2025-04-05 12:11:10,1.0445,0.944,1.1878,0.7223,1
S036,UFY3IPTE,68,2025-04-05 12:11:20,1.2485,0.8984,1.6549,0.9253,1
S036,UFY3IPTE,70,2025-04-05 12:11:40,0.9105,1.0623,1.9985,1.1029,1
S036,UFY3IPTE,71,2025-04-05 12:11:50,1.1898,1.0232,1.3772,1.1908,1
S036,UFY3IPTE,72,2025-04-05 12:12:00,0.8785,1.2829,1.1547,0.495,1
S036,UFY3IPTE,73,2025-04-05 12:12:10,0.7675,1.5759,1.2753,0.8922,1
S036,UFY3IPTE,74,2025-04-05 12:12:20,1.0356,0.9108,1.321,0.8761,1
S036,UFY3IPTE,75,2025-04-05 12:12:30,1.2717,0.9599,1.3242,0.3904,1
S036,UFY3IPTE,76,2025-04-05 12:12:40,0.9556,0.995,1.2624,0.6746,1
S036,UFY3IPTE,78,2025-04-05 12:13:00,0.8383,0.8563,0.9131,0.752,1
S036,UFY3IPTE,79,2025-04-05 12:13:10,1.1375,1.1984,1.5102,0.649,1
S036,UFY3IPTE,80,2025-04-05 12:13:20,0.712,0.8596,0.9282,1.1923,1
S036,UFY3IPTE,81,2025-04-05 12:13:30,0.7254,0.6969,1.26,0.8236,1
S036,UFY3IPTE,82,2025-04-05 12:13:40,1.9352,1.0631,0.92,0.8311,1
S036,UFY3IPTE,83,2025-04-05 12:13:50,0.9168,0.7655,1.8834,0.8967,1
S036,UFY3IPTE,84,2025-04-05 12:14:00,0.723,0.9275,1.1263,1.1086,1
S036,UFY3IPTE,85,2025-04-05 12:14:10,1.0006,1.5471,1.1591,0.5511,1
S036,UFY3IPTE,86,2025-04-05 12:14:20,1.3587,1.2439,1.1511,0.7038,1
S036,UFY3IPTE,87,2025-04-05 12:14:30,1.4507,0.6528,1.3365,0.5601,1
S036,UFY3IPTE,88,2025-04-05 12:14:40,0.7433,1.2605,1.6584,0.9234,1
S036,UFY3IPTE,90,2025-04-05 12:15:00,0.7922,1.2886,0.9172,0.7996,1
S036,UFY3IPTE,91,2025-04-05 12:15:10,1.4417,0.5395,1.6012,0.5713,1
S036,UFY3IPTE,93,2025-04-05 12:15:30,1.1531,1.3168,1.0474,0.6955,1
S036,UFY3IPTE,94,2025-04-05 12:15:40,0.8124,0.7498,1.8924,0.8674,1
S036,UFY3IPTE,95,2025-04-05 12:15:50,1.5035,1.306,2.1421,1.1915,1
S036,UFY3IPTE,96,2025-04-05 12:16:00,1.3448,0.656,1.4611,0.5865,1
S036,UFY3IPTE,97,2025-04-05 12:16:10,1.5391,1.4092,0.9118,0.6909,1
S036,UFY3IPTE,98,2025-04-05 12:16:20,1.4129,0.7759,1.2946,0.7011,1
S036,UFY3IPTE,99,2025-04-05 12:16:30,1.7077,0.8621,1.0552,0.8542,1
S036,UFY3IPTE,100,2025-04-05 12:16:40,1.2162,0.7568,1.0862,0.928,1
S036,UFY3IPTE,101,2025-04-05 12:16:50,1.2979,1.1431,1.1374,1.2186,1
S036,UFY3IPTE,102,2025-04-05 12:17:00,0.9461,1.8312,1.1774,0.6775,1
S037,U02ZJ2G4,0,2025-04-13 16:00:00,0.9537,1.2821,1.9838,0.7005,1
S037,U02ZJ2G4,1,2025-04-13 16:00:10,2.0667,1.1102,1.4314,0.9543,1
S037,U02ZJ2G4,2,2025-04-13 16:00:20,0.8619,0.9633,1.0937,1.2785,1
S037,U02ZJ2G4,3,2025-04-13 16:00:30,0.9806,0.6784,1.2505,0.6519,1
S037,U02ZJ2G4,5,2025-04-13 16:00:50,0.8396,0.8466,1.0769,0.6131,1
S037,U02ZJ2G4,6,2025-04-13 16:01:00,2.8777,1.1935,1.2099,0.6429,1
S037,U02ZJ2G4,7,2025-04-13 16:01:10,1.496,0.8817,0.9506,0.6393,1
S037,U02ZJ2G4,9,2025-04-13 16:01:30,1.6944,0.8331,1.9714,0.7123,1
S037,U02ZJ2G4,10,2025-04-13 16:01:40,1.4355,0.9016,1.471,0.5317,1
S037,U02ZJ2G4,13,2025-04-13 16:02:10,1.2075,1.7083,1.288,1.0656,1
S037,U02ZJ2G4,14,2025-04-13 16:02:20,0.7105,1.024,1.2607,0.7421,1
S037,U02ZJ2G4,15,2025-04-13 16:02:30,1.5342,1.1999,1.613,0.9539,1
S037,U02ZJ2G4,16,2025-04-13 16:02:40,1.0372,0.889,1.2701,1.1668,1
S037,U02ZJ2G4,17,2025-04-13 16:02:50,1.4834,0.7712,1.3439,0.3659,1
S037,U02ZJ2G4,18,2025-04-13 16:03:00,1.2787,0.6686,1.0299,0.7543,1
S037,U02ZJ2G4,20,2025-04-13 16:03:20,1.5532,0.9468,1.4311,0.5117,1
S037,U02ZJ2G4,21,2025-04-13 16:03:30,1.2603,0.956,0.8169,0.9834,1
S037,U02ZJ2G4,22,2025-04-13 16:03:40,1.0909,0.9638,0.9225,1.1161,1
S037,U02ZJ2G4,27,2025-04-13 16:04:30,1.4492,1.4641,1.5605,0.8538,1
S037,U02ZJ2G4,28,2025-04-13 16:04:40,1.2139,0.9985,0.9798,0.7851,1
S037,U02ZJ2G4,30,2025-04-13 16:05:00,0.691,0.6312,1.0876,0.5798,1
S037,U02ZJ2G4,31,2025-04-13 16:05:10,1.1437,1.5216,0.8037,1.0306,1
S037,U02ZJ2G4,32,2025-04-13 16:05:20,1.5152,0.8462,0.8879,0.7262,1
S037,U02ZJ2G4,34,2025-04-13 16:05:40,0.9598,0.7244,2.2046,0.5085,1
S037,U02ZJ2G4,35,2025-04-13 16:05:50,1.5111,1.0551,1.0021,0.525,1
S037,U02ZJ2G4,36,2025-04-13 16:06:00,1.6661,1.0221,0.7391,0.8008,1
S037,U02ZJ2G4,37,2025-04-13 16:06:10,1.6265,1.058,1.4012,0.45,1
S037,U02ZJ2G4,38,2025-04-13 16:06:20,1.6938,1.0987,1.338,0.6171,1
S037,U02ZJ2G4,39,2025-04-13 16:06:30,1.6257,0.6872,1.031,0.7322,1
S037,U02ZJ2G4,40,2025-04-13 16:06:40,1.2309,0.5503,1.2757,0.6888,1
S037,U02ZJ2G4,42,2025-04-13 16:07:00,1.6457,0.733,1.342,0.5818,1
S037,U02ZJ2G4,43,2025-04-13 16:07:10,0.9986,1.3876,1.0355,0.9587,1
S037,U02ZJ2G4,48,2025-04-13 16:08:00,1.6748,0.8811,0.9674,1.4554,1
S037,U02ZJ2G4,49,2025-04-13 16:08:10,0.9497,0.6304,1.7125,0.5084,1
S037,U02ZJ2G4,51,2025-04-13 16:08:30,1.0335,0.7186,1.6778,0.5371,1
S037,UTXSWWO2,0,2025-04-24 14:00:00,0.9934,1.0531,2.0798,0.7079,0
S037,UTXSWWO2,2,2025-04-24 14:00:20,0.9279,1.5554,1.4362,0.7691,0
S037,UTXSWWO2,3,2025-04-24 14:00:30,1.3212,0.9115,1.2595,1.1776,0
S037,UTXSWWO2,4,2025-04-24 14:00:40,1.253,0.7723,0.9582,0.5268,0
S037,UTXSWWO2,5,2025-04-24 14:00:50,0.9962,1.1108,1.4239,1.5773,0
S037,UTXSWWO2,6,2025-04-24 14:01:00,0.8277,1.2283,1.1878,0.835,0
S037,UTXSWWO2,8,2025-04-24 14:01:20,1.0794,1.3076,0.9947,0.935,0
S037,UTXSWWO2,9,2025-04-24 14:01:30,0.8757,1.2703,2.0719,0.9353,0
S037,UTXSWWO2,10,2025-04-24 14:01:40,0.9024,0.7125,1.2055,0.7778,0
S037,UTXSWWO2,11,2025-04-24 14:01:50,0.9426,0.9696,0.8459,0.8965,0
S037,UTXSWWO2,12,2025-04-24 14:02:00,0.5788,0.6415,1.3836,0.7305,0
S037,UTXSWWO2,13,2025-04-24 14:02:10,0.7732,1.214,0.9032,0.7813,0
S037,UTXSWWO2,14,2025-04-24 14:02:20,0.8254,1.3707,0.9599,0.9569,0
S037,UTXSWWO2,15,2025-04-24 14:02:30,0.8344,0.8163,1.4403,1.1534,0
S037,UTXSWWO2,16,2025-04-24 14:02:40,0.7995,1.7932,1.1578,1.231,0
S037,UTXSWWO2,17,2025-04-24 14:02:50,1.0976,1.2968,1.3978,0.8976,0
S037,UTXSWWO2,18,2025-04-24 14:03:00,1.0172,0.569,1.1752,1.1822,0
S037,UTXSWWO2,19,2025-04-24 14:03:10,0.875,0.9369,1.7841,0.6335,0
S037,UTXSWWO2,21,2025-04-24 14:03:30,0.9541,1.1778,1.1078,1.1083,0
S037,UTXSWWO2,22,2025-04-24 14:03:40,0.6483,1.3769,1.2301,0.9467,0
S037,UTXSWWO2,23,2025-04-24 14:03:50,0.9329,0.8959,0.916,0.751,0
S037,UTXSWWO2,24,2025-04-24 14:04:00,0.9205,1.2477,1.7161,0.6188,0
S037,UTXSWWO2,26,2025-04-24 14:04:20,0.796,1.259,1.3672,0.7117,0
S037,UTXSWWO2,27,2025-04-24 14:04:30,0.6843,0.9708,1.5855,0.9847,0
S037,UTXSWWO2,28,2025-04-24 14:04:40,0.6723,0.9857,1.0114,0.8582,0
S037,UTXSWWO2,29,2025-04-24 14:04:50,1.0949,1.5675,1.3146,0.9834,0
S037,UTXSWWO2,31,2025-04-24 14:05:10,0.9514,0.8609,1.253,0.4733,0
S037,UTXSWWO2,32,2025-04-24 14:05:20,0.928,0.8681,1.2831,1.2527,0
S037,UTXSWWO2,33,2025-04-24 14:05:30,0.5953,1.8129,1.3503,0.7796,0
S037,UTXSWWO2,34,2025-04-24 14:05:40,1.2946,0.7185,0.743,0.6375,0
S037,UTXSWWO2,35,2025-04-24 14:05:50,1.2869,0.8979,1.7298,1.257,0
S037,UTXSWWO2,36,2025-04-24 14:06:00,0.597,1.395,1.4473,1.4643,0
S037,UTXSWWO2,37,2025-04-24 14:06:10,0.4892,1.2003,1.5167,0.9748,0
S037,UTXSWWO2,38,2025-04-24 14:06:20,0.7623,1.3157,1.4159,0.7652,0
S037,UTXSWWO2,39,2025-04-24 14:06:30,1.3707,1.0754,1.9191,0.8785,0
S037,UTXSWWO2,40,2025-04-24 14:06:40,0.9215,1.0106,1.2369,1.1877,0
S037,UTXSWWO2,41,2025-04-24 14:06:50,1.2495,1.1231,1.4751,1.1224,0
S037,UTXSWWO2,42,2025-04-24 14:07:00,0.5911,1.5449,1.546,0.5597,0
S037,UTXSWWO2,43,2025-04-24 14:07:10,0.8167,1.0903,1.3521,1.011,0
S037,UTXSWWO2,44,2025-04-24 14:07:20,0.7132,1.1572,1.769,0.7266,0
S037,UTXSWWO2,45,2025-04-24 14:07:30,0.7335,1.0719,1.5574,0.994,0
S037,UTXSWWO2,46,2025-04-24 14:07:40,1.0665,0.9404,1.0436,0.5192,0
S037,UTXSWWO2,47,2025-04-24 14:07:50,1.0116,0.7815,1.1735,0.6821,0
S037,UTXSWWO2,49,2025-04-24 14:08:10,0.6411,1.2131,1.5265,0.7756,0
S037,UTXSWWO2,51,2025-04-24 14:08:30,0.7289,1.3632,1.4617,0.6772,0
S037,UTXSWWO2,52,2025-04-24 14:08:40,0.7396,1.2291,1.0632,0.474,0
S037,UTXSWWO2,53,2025-04-24 14:08:50,0.7933,0.6818,1.2117,0.6227,0
S037,UTXSWWO2,54,2025-04-24 14:09:00,0.8059,1.0334,2.1682,0.8297,0
S037,UTXSWWO2,55,2025-04-24 14:09:10,0.7178,0.8623,1.2564,1.2773,0
S037,UTXSWWO2,56,2025-04-24 14:09:20,1.1892,1.0916,1.0491,0.8117,0
S037,UTXSWWO2,57,2025-04-24 14:09:30,1.0232,1.1773,2.0125,1.0558,0
S037,UTXSWWO2,58,2025-04-24 14:09:40,1.0101,2.711,1.8211,1.0073,0
S037,UTXSWWO2,59,2025-04-24 14:09:50,0.9719,0.8388,1.0207,0.7811,0
S037,UTXSWWO2,60,2025-04-24 14:10:00,1.0779,0.9146,1.2276,0.8559,0
S037,UTXSWWO2,61,2025-04-24 14:10:10,0.8727,0.9088,1.9888,0.8615,0
S037,UTXSWWO2,62,2025-04-24 14:10:20,0.657,1.0319,1.9826,0.664,0
S037,UTXSWWO2,63,2025-04-24 14:10:30,0.7633,1.6031,1.3187,0.6076,0
S037,UTXSWWO2,64,2025-04-24 14:10:40,0.9663,0.9726,1.5174,1.1193,0
S037,UTXSWWO2,66,2025-04-24 14:11:00,1.1253,0.7589,1.6231,0.5824,0
S037,UTXSWWO2,67,2025-04-24 14:11:10,0.9335,0.8986,1.8829,2.1978,0
S037,UTXSWWO2,70,2025-04-24 14:11:40,0.8628,1.2155,1.103,1.0863,0
S037,UTXSWWO2,71,2025-04-24 14:11:50,0.6844,1.4743,2.5559,0.7849,0
S037,UTXSWWO2,72,2025-04-24 14:12:00,0.9356,0.8416,1.1944,0.9737,0
S037,UTXSWWO2,73,2025-04-24 14:12:10,0.7917,1.4893,0.7824,0.8358,0
S037,UTXSWWO2,74,2025-04-24 14:12:20,0.8504,0.8142,1.6697,1.0161,0
S037,UTXSWWO2,76,2025-04-24 14:12:40,0.6112,1.1522,1.5642,0.6254,0
S037,UTXSWWO2,77,2025-04-24 14:12:50,1.1199,1.8188,1.3215,0.5101,0
S037,UTXSWWO2,78,2025-04-24 14:13:00,0.9085,1.2268,1.9143,1.1685,0
S038,U18VMHNU,0,2025-05-11 11:00:00,0.7472,0.8586,0.6425,0.558,0
S038,U18VMHNU,1,2025-05-11 11:00:10,0.8093,0.6656,1.9684,0.5397,0
S038,U18VMHNU,2,2025-05-11 11:00:20,1.1616,0.9934,1.542,0.7096,0
S038,U18VMHNU,3,2025-05-11 11:00:30,1.0955,1.2214,1.4664,0.6363,0
S038,U18VMHNU,4,2025-05-11 11:00:40,0.8135,0.713,1.1101,0.466,0
S038,U18VMHNU,5,2025-05-11 11:00:50,0.7333,0.9686,0.7488,0.7121,0
S038,U18VMHNU,6,2025-05-11 11:01:00,0.7987,1.3783,1.2451,0.6184,0
S038,U18VMHNU,7,2025-05-11 11:01:10,1.6416,0.9127,1.2555,0.3715,0
S038,U18VMHNU,8,2025-05-11 11:01:20,1.2911,1.1765,1.0484,0.842,0
S038,U18VMHNU,9,2025-05-11 11:01:30,1.8172,1.1923,0.7672,0.6535,0
S038,U18VMHNU,10,2025-05-11 11:01:40,0.5572,0.9037,1.2893,0.4639,0
S038,U18VMHNU,11,2025-05-11 11:01:50,1.4106,0.7588,0.9663,0.7747,0
S038,U18VMHNU,12,2025-05-11 11:02:00,1.4146,1.2236,1.0677,0.4911,0
S038,U18VMHNU,13,2025-05-11 11:02:10,1.4986,1.2764,0.9742,0.744,0
S038,U18VMHNU,15,2025-05-11 11:02:30,0.8,1.0218,1.2083,0.7673,0
S038,U18VMHNU,16,2025-05-11 11:02:40,1.2062,0.632,0.8282,0.7887,0
S038,U18VMHNU,17,2025-05-11 11:02:50,1.4851,1.0553,1.499,0.7065,0
S038,U18VMHNU,18,2025-05-11 11:03:00,1.0419,0.7768,1.0931,0.8919,0
S038,U18VMHNU,20,2025-05-11 11:03:20,0.8024,0.5787,1.1337,1.0449,0
S038,U18VMHNU,21,2025-05-11 11:03:30,1.0981,1.2172,1.0432,0.7953,0
S038,U18VMHNU,22,2025-05-11 11:03:40,0.7209,1.5397,1.8865,0.4897,0
S038,U18VMHNU,24,2025-05-11 11:04:00,0.6473,0.7594,1.4781,0.6627,0
S038,U18VMHNU,25,2025-05-11 11:04:10,0.9279,1.4311,0.7857,0.7827,0
S038,U18VMHNU,26,2025-05-11 11:04:20,0.8184,0.7903,0.9447,0.6959,0
S038,U18VMHNU,28,2025-05-11 11:04:40,0.8735,0.9246,1.0204,0.7256,0
S038,U18VMHNU,29,2025-05-11 11:04:50,1.8143,1.1366,1.0424,0.4911,0
S038,U18VMHNU,30,2025-05-11 11:05:00,0.7848,1.3065,1.0613,0.6241,0
S038,U18VMHNU,31,2025-05-11 11:05:10,1.7331,1.6678,1.9784,0.7547,0
S038,U18VMHNU,32,2025-05-11 11:05:20,0.6531,0.9168,1.2814,0.4984,0
S038,U18VMHNU,33,2025-05-11 11:05:30,1.0018,0.9568,1.1162,0.5868,0
S038,U7UMNQ2Y,1,2025-03-21 15:00:10,1.3474,1.0135,2.6523,0.6602,0
S038,U7UMNQ2Y,2,2025-03-21 15:00:20,1.405,0.9002,0.9326,0.4706,0
S038,U7UMNQ2Y,3,2025-03-21 15:00:30,1.3586,0.9717,2.2799,0.9726,0
S038,U7UMNQ2Y,5,2025-03-21 15:00:50,1.1518,1.0931,0.9144,0.6052,0
S038,U7UMNQ2Y,6,2025-03-21 15:01:00,1.1511,1.4254,1.1234,0.8822,0
S038,U7UMNQ2Y,7,2025-03-21 15:01:10,1.0934,0.7004,2.3117,1.0829,0
S038,U7UMNQ2Y,8,2025-03-21 15:01:20,1.5453,0.9885,1.2668,0.6839,0
S038,U7UMNQ2Y,10,2025-03-21 15:01:40,1.2408,0.7039,1.2133,1.1477,0
S038,U7UMNQ2Y,11,2025-03-21 15:01:50,1.1162,0.7427,1.6976,0.5712,0
S038,U7UMNQ2Y,12,2025-03-21 15:02:00,0.6982,0.8481,1.2208,0.3942,0
S038,U7UMNQ2Y,13,2025-03-21 15:02:10,1.4828,1.0662,1.2257,0.4515,0
S038,U7UMNQ2Y,14,2025-03-21 15:02:20,0.8918,1.2447,2.8511,0.7321,0
S038,U7UMNQ2Y,15,2025-03-21 15:02:30,1.0138,0.7949,1.1544,0.545,0
S038,U7UMNQ2Y,16,2025-03-21 15:02:40,1.2781,0.8658,0.843,1.0257,0
S038,U7UMNQ2Y,17,2025-03-21 15:02:50,0.9371,0.9017,1.567,0.971,0
S038,U7UMNQ2Y,18,2025-03-21 15:03:00,1.0263,0.7149,1.1293,1.0059,0
S038,U7UMNQ2Y,19,2025-03-21 15:03:10,1.0968,0.7569,1.4142,0.8952,0
S038,UXB74BSO,0,2025-02-26 12:00:00,0.7512,1.0043,1.5392,0.7839,0
S038,UXB74BSO,1,2025-02-26 12:00:10,1.1574,1.0504,1.7317,1.0397,0
S038,UXB74BSO,3,2025-02-26 12:00:30,1.0533,1.3973,1.2362,0.8146,0
S038,UXB74BSO,4,2025-02-26 12:00:40,1.325,0.9109,1.5283,0.5746,0
S038,UXB74BSO,5,2025-02-26 12:00:50,1.1168,0.7393,0.9728,0.4555,0
S038,UXB74BSO,6,2025-02-26 12:01:00,1.4226,1.1138,1.4086,0.4978,0
S038,UXB74BSO,7,2025-02-26 12:01:10,1.164,0.8442,0.7991,0.9808,0
S038,UXB74BSO,8,2025-02-26 12:01:20,1.0184,1.2222,1.8257,1.0303,0
S038,UXB74BSO,9,2025-02-26 12:01:30,0.8301,1.0309,0.9984,0.6084,0
S038,UXB74BSO,10,2025-02-26 12:01:40,0.6864,0.919,1.0608,1.3111,0
S038,UXB74BSO,11,2025-02-26 12:01:50,1.3139,1.0922,1.858,0.7566,0
S038,UXB74BSO,13,2025-02-26 12:02:10,0.7591,0.8039,0.8872,0.5153,0
S038,UXB74BSO,14,2025-02-26 12:02:20,1.0003,0.8174,1.6433,0.7154,0
S038,UXB74BSO,15,2025-02-26 12:02:30,1.0467,0.6273,1.3501,1.609,0
S038,UXB74BSO,16,2025-02-26 12:02:40,1.0289,0.9886,0.8693,0.9639,0
S038,UXB74BSO,17,2025-02-26 12:02:50,0.7288,1.4721,1.1606,0.4926,0
S038,UXB74BSO,18,2025-02-26 12:03:00,0.5166,0.9058,1.4715,0.6039,0
S038,UXB74BSO,19,2025-02-26 12:03:10,0.9548,0.5148,1.2003,0.9062,0
S038,UXB74BSO,20,2025-02-26 12:03:20,1.6412,1.0022,1.4771,0.7462,0
S038,UXB74BSO,21,2025-02-26 12:03:30,0.9692,1.0311,1.2199,0.503,0
S038,UXB74BSO,23,2025-02-26 12:03:50,0.8905,1.2987,1.2139,0.6617,0
S038,UXB74BSO,24,2025-02-26 12:04:00,1.0044,1.137,0.9588,0.8457,0
S038,UXB74BSO,26,2025-02-26 12:04:20,0.8376,1.0869,1.0156,1.2184,0
S038,UXB74BSO,27,2025-02-26 12:04:30,1.1605,1.1231,0.8771,0.8397,0
S038,UXB74BSO,28,2025-02-26 12:04:40,0.8627,1.2951,1.257,0.4509,0
S038,UXB74BSO,29,2025-02-26 12:04:50,1.1608,1.2624,1.1855,0.7776,0
S038,UXB74BSO,30,2025-02-26 12:05:00,1.1436,0.8025,0.7251,1.0208,0
S038,UXB74BSO,31,2025-02-26 12:05:10,2.0232,1.1325,0.8553,0.6411,0
S038,UXB74BSO,32,2025-02-26 12:05:20,1.1805,0.9742,1.2022,1.1541,0
S038,UXB74BSO,33,2025-02-26 12:05:30,1.3535,1.1583,1.1456,0.8172,0
S038,UXB74BSO,34,2025-02-26 12:05:40,0.9324,1.0911,1.1072,0.6764,0
S038,UXB74BSO,35,2025-02-26 12:05:50,0.9698,0.9722,1.2174,1.0656,0
S038,UXB74BSO,36,2025-02-26 12:06:00,1.1872,0.9041,1.8532,0.887,0
S038,UXB74BSO,37,2025-02-26 12:06:10,1.0484,0.9379,1.3988,0.5699,0
S038,UXB74BSO,38,2025-02-26 12:06:20,0.8635,0.7973,1.9327,1.3469,0
S038,UXB74BSO,39,2025-02-26 12:06:30,0.9559,1.2469,2.2787,0.8946,0
S038,UXB74BSO,42,2025-02-26 12:07:00,0.9339,0.9781,1.4719,1.1429,0
S038,UXB74BSO,43,2025-02-26 12:07:10,1.2837,0.681,1.8937,1.0281,0
S038,UXB74BSO,44,2025-02-26 12:07:20,0.7956,0.8806,1.1068,0.6303,0
S038,UXB74BSO,45,2025-02-26 12:07:30,1.2735,0.8073,1.1399,0.7881,0
S038,UXB74BSO,46,2025-02-26 12:07:40,1.6115,1.0279,1.2608,0.5556,0
S038,UXB74BSO,49,2025-02-26 12:08:10,1.5929,0.7945,1.4969,1.0592,0
S038,UXB74BSO,50,2025-02-26 12:08:20,0.7605,1.3301,1.7339,0.9375,0
S038,UXB74BSO,51,2025-02-26 12:08:30,1.184,0.6935,1.2801,0.3442,0
S038,UXB74BSO,52,2025-02-26 12:08:40,1.0823,1.0773,0.9156,0.8624,0
S038,UXB74BSO,53,2025-02-26 12:08:50,0.7087,0.9784,0.788,0.9142,0
S038,UXB74BSO,55,2025-02-26 12:09:10,1.2467,1.5187,1.9402,1.1839,0
S038,UXB74BSO,56,2025-02-26 12:09:20,1.5609,0.8072,1.4544,0.7874,0
S038,UXB74BSO,58,2025-02-26 12:09:40,0.886,1.2523,0.9129,1.2236,0
S038,UXB74BSO,59,2025-02-26 12:09:50,0.8967,0.8112,1.7553,0.471,0
S038,UXB74BSO,60,2025-02-26 12:10:00,1.0203,0.99,1.6477,0.8667,0
S038,UXB74BSO,61,2025-02-26 12:10:10,1.1451,1.0428,1.2012,0.48,0
S038,UXB74BSO,62,2025-02-26 12:10:20,1.0621,1.3984,0.9655,0.9902,0
S038,UXB74BSO,63,2025-02-26 12:10:30,0.8193,0.944,1.3525,0.6709,0
S038,UXB74BSO,64,2025-02-26 12:10:40,0.8111,0.9271,1.1245,1.1165,0
S038,UXB74BSO,65,2025-02-26 12:10:50,1.1433,0.8712,1.0828,1.1033,0
S038,UXB74BSO,66,2025-02-26 12:11:00,1.5627,1.0809,1.2417,0.9073,0
S038,UXB74BSO,69,2025-02-26 12:11:30,1.2679,1.8211,1.1411,0.8673,0
S038,UXB74BSO,70,2025-02-26 12:11:40,1.466,0.7977,0.9322,1.0243,0
S038,UXB74BSO,71,2025-02-26 12:11:50,0.7809,1.7573,1.0604,0.9318,0
S038,UXB74BSO,73,2025-02-26 12:12:10,1.0045,0.674,1.6714,0.6498,0
S038,UXB74BSO,74,2025-02-26 12:12:20,1.1917,0.9063,1.2466,0.763,0
S038,UXB74BSO,75,2025-02-26 12:12:30,1.0381,0.9101,1.2992,0.3618,0
S038,UXB74BSO,76,2025-02-26 12:12:40,1.2027,1.028,0.9012,0.9242,0
S038,UXB74BSO,77,2025-02-26 12:12:50,1.2318,1.0624,1.611,0.9689,0
S038,UXB74BSO,78,2025-02-26 12:13:00,1.3324,0.9457,0.9394,1.0334,0
S038,UXB74BSO,79,2025-02-26 12:13:10,1.5226,1.677,1.1852,0.9785,0
S038,UXB74BSO,80,2025-02-26 12:13:20,1.5524,0.9028,1.2365,0.7732,0
S038,UXB74BSO,81,2025-02-26 12:13:30,0.637,1.2133,1.2642,1.3235,0
S038,UXB74BSO,82,2025-02-26 12:13:40,0.8345,1.22,1.2143,0.6854,0
S038,UXB74BSO,83,2025-02-26 12:13:50,1.5265,1.0486,1.5198,0.5682,0
S038,UXB74BSO,84,2025-02-26 12:14:00,0.9924,1.0393,1.2775,0.6775,0
S038,UXB74BSO,86,2025-02-26 12:14:20,0.8488,0.9676,1.5258,0.8078,0
S038,UXB74BSO,87,2025-02-26 12:14:30,1.0195,0.7745,1.5241,0.933,0
S038,UXB74BSO,88,2025-02-26 12:14:40,0.748,0.8947,1.2507,0.7934,0
S038,UXB74BSO,89,2025-02-26 12:14:50,1.0532,0.9586,1.5343,0.6805,0
S038,UXB74BSO,91,2025-02-26 12:15:10,1.2131,0.8052,0.8127,0.7463,0
S038,UXB74BSO,92,2025-02-26 12:15:20,1.1882,0.7109,1.3237,1.1927,0
S038,UXB74BSO,93,2025-02-26 12:15:30,1.3659,0.5695,0.8345,0.6057,0
S038,UXB74BSO,95,2025-02-26 12:15:50,1.0888,0.9129,1.0686,0.5385,0
S038,UXB74BSO,96,2025-02-26 12:16:00,1.1575,0.9074,1.3206,0.629,0
S038,UXB74BSO,98,2025-02-26 12:16:20,1.7798,1.3313,1.5742,0.4631,0
S038,UXB74BSO,100,2025-02-26 12:16:40,1.0211,1.6464,2.0286,1.0046,0
S038,UXB74BSO,101,2025-02-26 12:16:50,0.7489,0.6155,0.9532,0.6471,0
S038,UXB74BSO,102,2025-02-26 12:17:00,1.0456,0.7875,1.2166,0.9284,0
S038,UXB74BSO,104,2025-02-26 12:17:20,0.8246,1.2037,1.7116,0.9949,0
S038,UXB74BSO,105,2025-02-26 12:17:30,0.9186,0.8029,1.4244,0.8786,0
S038,UXB74BSO,106,2025-02-26 12:17:40,1.3618,0.9052,0.797,0.5043,0
S038,UXB74BSO,107,2025-02-26 12:17:50,0.8619,1.0228,0.7611,0.5656,0
S038,UXB74BSO,108,2025-02-26 12:18:00,1.0089,1.0491,1.2248,0.8682,0
S038,UXB74BSO,109,2025-02-26 12:18:10,0.9594,0.8759,1.7261,0.6932,0
S038,UXB74BSO,110,2025-02-26 12:18:20,0.5937,0.8611,0.9728,0.563,0
S038,UXB74BSO,111,2025-02-26 12:18:30,1.0661,2.3463,0.7289,0.6993,0
S039,U1976N58,0,2025-03-26 12:00:00,1.2316,1.6322,1.9937,0.835,0
S039,U1976N58,1,2025-03-26 12:00:10,1.2884,1.3051,1.3736,0.7938,0
S039,U1976N58,2,2025-03-26 12:00:20,1.5844,0.907,1.342,1.0703,0
S039,U1976N58,3,2025-03-26 12:00:30,1.2294,1.1426,1.3085,0.8105,0
S039,U1976N58,4,2025-03-26 12:00:40,1.2636,1.0508,1.1425,0.8163,0
S039,U1976N58,6,2025-03-26 12:01:00,0.7426,0.8485,1.4105,0.6135,0
S039,U1976N58,7,2025-03-26 12:01:10,1.4564,1.1345,1.0604,0.9768,0
S039,U1976N58,8,2025-03-26 12:01:20,1.5139,0.9593,1.4073,1.1925,0
